_id,Gaia_EDR3___id,AllWISE___id,PS1_DR1___id,ra,dec,period,field,ccd,quad,filter,sin_dnn,rscvn_dnn,emsms_dnn,ea_dnn,rrlyr_dnn,el_dnn,saw_dnn,bogus_dnn,wuma_dnn,e_dnn,yso_dnn,ceph_dnn,cv_dnn,srv_dnn,fla_dnn,blyr_dnn,wp_dnn,eb_dnn,blher_dnn,hp_dnn,ext_dnn,dip_dnn,rrab_dnn,vnv_dnn,pnp_dnn,wvir_dnn,dp_dnn,bright_dnn,ceph2_dnn,dscu_dnn,bis_dnn,osarg_dnn,rrblz_dnn,i_dnn,puls_dnn,mp_dnn,rrc_dnn,mir_dnn,agn_dnn,longt_dnn,blend_dnn,ew_dnn,lpv_dnn,rrd_dnn,rrd_xgb,wvir_xgb,dp_xgb,blher_xgb,lpv_xgb,agn_xgb,dscu_xgb,puls_xgb,rrc_xgb,mir_xgb,e_xgb,rscvn_xgb,rrlyr_xgb,bis_xgb,emsms_xgb,mp_xgb,ew_xgb,bogus_xgb,ea_xgb,vnv_xgb,pnp_xgb,longt_xgb,dip_xgb,cv_xgb,blend_xgb,ext_xgb,wuma_xgb,srv_xgb,fla_xgb,bright_xgb,el_xgb,ceph_xgb,eb_xgb,wp_xgb,hp_xgb,i_xgb,blyr_xgb,yso_xgb,saw_xgb,ceph2_xgb,rrab_xgb,sin_xgb,osarg_xgb,rrblz_xgb
10296582009946,0,140015201351056624,90610143756592496,14.375673299999988,-14.4896686,5.751998771499175,296,15,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.1,0.03,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296531000371,2468292420539961088,170013701351041248,91920166559039984,16.6555788,-13.3924335,0.2536717465673753,296,14,2,1,0.02,0.02,0.0,0.0,0.47,0.0,0.01,0.01,0.33,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.98,0.91,0.0,0.0,0.0,0.0,0.02,0.5,0.0,0.0,0.0,0.68,0.0,0.02,0.0,0.0,0.0,0.0,0.4,0.0,0.32,0.4,0.0,0.03,0.08,0.0,0.0,0.0,0.95,0.29,0.0,0.83,0.0,0.84,0.02,0.0,0.01,0.84,0.0,0.02,0.99,0.94,0.0,0.0,0.0,0.29,0.0,0.03,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.01,0.0,0.33
10296332007046,2358756082883576832,188016701351063040,88900182352849744,18.235298900000004,-15.9088332,0.0259499596645951,296,9,2,2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296352004611,0,0,88150190046276512,19.00463769999999,-16.5365094,0.0332787820958395,296,9,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.21,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.03,0.01,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.23,0.01,0.01,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296193002860,2355129515577873280,190018201351021696,85910189467390912,18.9468416,-18.4078386,0.0257615886418949,296,5,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.39,0.33,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296091007068,2356695112760837504,0,84600139157153056,13.915701100000009,-19.4976618,0.0383490477766794,296,3,2,1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.38,0.0,0.0,0.0,0.0,0.83,0.01,0.0,0.0,0.01,0.52,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.01,0.1,0.01,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.83,0.78,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296571005780,2372995716240312704,139013701351027520,91700146422718912,14.642301500000002,-13.5761723,0.1013407237936923,296,15,2,1,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.05,0.95,0.51,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.01,0.0,0.0,0.06,0.02,0.03,0.58,0.39,0.0,0.0,0.0,0.29,0.0,0.07,0.0,0.09,0.0,0.0,0.0,0.0,0.23,0.01,0.01,0.0,0.0,0.01,0.24,0.01,0.0,0.0,0.33
10296552003108,2371895689216222720,172015201351059680,90600168164726688,16.816488399999997,-14.4947124,0.0409520384244449,296,14,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296461003165,2369950588723216640,125016701351035296,88120123029435696,12.302957100000016,-16.5622401,0.0762980440019125,296,12,3,1,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.02,0.0,0.0,0.03,0.0,0.02,0.14,0.09,0.0,0.0,0.0,0.29,0.0,0.01,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296582004799,0,140015201351051408,90370148088523264,14.808943499999998,-14.6891673,0.0733589891085924,296,15,3,2,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.03,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296411008757,2371283742275786880,0,88970140640581072,14.06403610000001,-15.8577551,0.0214372573707494,296,11,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296142002783,2356582142236496512,128019701351008080,83720124347913408,12.434747700000004,-20.2308678,0.035562115991863,296,4,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.05,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.1,0.02,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296342010643,2358700244012725888,0,88310180629049760,18.0628701,-16.400504,0.0502088980418121,296,9,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.15,0.05,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.23,0.0,0.01,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296472037998,0,141016701351042272,88500136036181360,13.603585699999996,-16.2492778,0.0230545358648276,296,12,4,2,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.04,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.11,0.06,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.23,0.01,0.01,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296162003570,2355328561542159360,190018201351054848,87000195346770672,19.5347438,-17.4997189,0.0744295334669023,296,5,1,2,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.18,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.55,0.42,0.01,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296531001476,2468263867597333376,170013701351036064,91650164033288160,16.403364699999997,-13.6185196,0.0959508665612682,296,14,2,1,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.02,0.04,0.02,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296601001607,2373134602598480128,124013701351026784,91650131094724176,13.109597500000008,-13.6218227,0.0232571156821273,296,16,1,1,0.01,0.02,0.01,0.0,0.0,0.0,0.0,0.01,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.14,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.02,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.23,0.14,0.01,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.01,0.0,0.01,0.0,0.23,0.0,0.02,0.0,0.33
10296481010200,2456061895573175040,186013701351029632,91450187494057664,18.74940860000001,-13.785649,0.0296200038619946,296,13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.69,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.06,0.0,0.0,0.0,0.05,0.0,0.0,0.01,0.0,0.0,0.06,0.01,0.02,0.06,0.03,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.01,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296373000915,0,156015201351020928,89540159446077200,15.944400699999989,-15.3774353,0.0214341275745666,296,10,2,3,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.98,0.99,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296192000927,2355209230170450688,0,86280190390855872,19.03916620000001,-18.0954421,0.1986495113615944,296,5,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.02,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296202004727,2357914372372578304,174018201351057216,86780176415926800,17.641630700000007,-17.6779679,0.0282396121274465,296,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.07,0.02,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296141000423,2356595886131849600,128019701351017008,84000124348327648,12.434837700000005,-19.9938662,0.0423282933634426,296,4,3,1,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.6,0.0,0.0,0.0,0.0,0.67,0.02,0.0,0.0,0.01,0.81,0.0,0.01,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.94,0.86,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.03,0.45,0.6,0.02,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.01,0.0,0.33
10296442005407,2371480383058630016,0,89050135543015920,13.554324100000002,-15.7869981,0.0251530736902231,296,12,1,2,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.15,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296361018235,2359445648473046016,172016701351060704,88860169830034304,16.9829905,-15.946661,0.0223696711870376,296,10,1,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.01,0.0,0.0,0.13,0.17,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.01,0.0,0.0,0.02,0.08,0.03,0.28,0.21,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.01,0.0,0.33
10296571013530,2372119753366397056,139013701351000112,91040145646328720,14.564616199999987,-14.12634,0.0532953207588525,296,15,2,1,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.63,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.02,0.12,0.15,0.0,0.0,0.0,0.29,0.0,0.35,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296143005874,2350508336925596928,129021301351063392,83210125330488912,12.53307190000001,-20.6512067,0.0474969402616989,296,4,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.29,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.02,0.0,0.0,0.28,0.02,0.01,0.03,0.0,0.0,0.0,0.01,0.02,0.86,0.96,0.14,0.0,0.0,0.29,0.0,0.01,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.01,0.0,0.33
10296322001707,2454862813719437824,187015201351020096,89520191426440448,19.142666599999984,-15.3999166,0.0568621106393517,296,9,1,2,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.02,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296502008954,2455700194903226368,187015201351037152,90120182422542640,18.2422766,-14.8981079,0.1923612987287132,296,13,3,2,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.02,0.03,0.01,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296391001048,2359372702748164864,172016701351044832,88430173523272928,17.35245119999999,-16.3061811,0.0964383573366406,296,10,4,1,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.09,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.58,0.37,0.01,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.03,0.0,0.23,0.0,0.0,0.0,0.33
10296072001227,0,176019701351014080,83890168896304448,16.8897566,-20.0881833,0.0299022255594599,296,2,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.12,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.06,0.06,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296553012223,2359860709816732160,172015201351043712,90150170562789168,17.0562314,-14.867686,0.0282969616178965,296,14,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.94,0.88,0.09,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
10296022004956,2353517214919084800,193021301351065888,83410185790480368,18.5791127,-20.4916127,0.034610185603023,296,1,3,2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.12,0.03,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.07,0.01,0.0,0.0,0.0,0.22,0.01,0.01,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.33
